7.4;9.2;50.8;1325;53;38.376122;27.191419;8.9;8.9
7.5;9.3;50.7;1325;53;38.375365;27.195807;9;9
7.6;9.4;50.6;1325;53;38.372993;27.197137;9.1;9.1
7.7;9.5;50.5;1325;53;38.368965;27.209613;9.2;9.2
7.8;9.6;50.4;1325;53;38.368965;27.209613;9.3;9.3
7.9;9.7;50.3;1325;53;38.372993;27.197137;9.4;9.4
8;9.8;50.2;1325;53;38.375365;27.195807;9.5;9.5
8.1;9.9;50.1;1325;53;38.376122;27.191419;9.6;9.6
8.2;10;50;1325;53;38.380092;27.18481;9.7;9.7
8.3;10.1;49.9;1325;53;38.38074;27.183587;9.8;9.8
8.4;10.2;49.8;1325;53;38.384012;27.18084;9.9;9.9
8.5;10.3;49.7;1325;53;38.385114;27.179456;10;10
8.6;10.4;49.6;1325;53;38.385114;27.179456;10.1;10.1
8.7;10.5;49.5;1325;53;38.384012;27.18084;10.2;10.2
8.8;10.6;49.4;1325;53;38.38074;27.183587;10.3;10.3
8.9;10.7;49.3;1325;53;38.380092;27.18481;10.4;10.4
9;10.8;49.2;1325;53;38.376122;27.191419;10.5;10.5
9.1;10.9;49.1;1325;53;38.375365;27.195807;10.6;10.6
9.2;11;49;1325;53;38.372993;27.197137;10.7;10.7
9.3;11.1;48.9;1325;53;38.368965;27.209613;10.8;10.8
9.4;11.2;48.8;1325;53;38.368965;27.209613;10.9;10.9
9.5;11.3;48.7;1325;53;38.372993;27.197137;11;11
9.6;11.4;48.6;1325;53;38.375365;27.195807;11.1;11.1
9.7;11.5;48.5;1325;53;38.376122;27.191419;11.2;11.2
9.8;11.6;48.4;1325;53;38.380092;27.18481;11.3;11.3
9.9;11.7;48.3;1325;53;38.38074;27.183587;11.4;11.4
10;11.8;48.2;1325;53;38.384012;27.18084;11.5;11.5
10.1;11.9;48.1;1325;53;38.385114;27.179456;11.6;11.6
10.2;12;48;1325;53;38.385114;27.179456;11.7;11.7
10.2;12.1;47.9;1325;53;38.384012;27.18084;11.8;11.8
10.2;12.2;47.8;1325;53;38.38074;27.183587;11.9;11.9
10.2;12.3;47.7;1325;53;38.380092;27.18481;12;12
10.2;12.4;47.6;1325;53;38.376122;27.191419;12.1;12.1
10.2;12.5;47.5;1325;53;38.375365;27.195807;12.2;12.2
10.2;12.6;47.4;1325;53;38.372993;27.197137;12.3;12.3
10.2;12.7;47.3;1325;53;38.368965;27.209613;12.4;12.4
10.2;12.8;47.2;1325;53;38.368965;27.209613;12.5;12.5
10.2;12.9;47.1;1325;53;38.372993;27.197137;12.6;12.6
10.2;13;47;1325;53;38.375365;27.195807;12.7;12.7
10.2;13.1;46.9;1325;53;38.376122;27.191419;12.8;12.8
10.2;13.2;46.8;1325;53;38.380092;27.18481;12.9;12.9
10.2;13.3;46.7;1325;53;38.38074;27.183587;13;13
10.2;13.4;46.6;1325;53;38.384012;27.18084;13.1;13.1
10.2;13.5;46.5;1325;53;38.385114;27.179456;13.2;13.2
10.2;13.6;46.4;1325;53;38.385114;27.179456;13.3;13.3
10.2;13.7;46.3;1325;53;38.384012;27.18084;13.4;13.4
10.2;13.8;46.2;1325;53;38.38074;27.183587;13.5;13.5
10.2;13.9;46.1;1325;53;38.380092;27.18481;13.6;13.6
10.2;14;46;1325;53;38.376122;27.191419;13.7;13.7
10.2;14.1;45.9;1325;53;38.375365;27.195807;13.8;13.8
10.2;14.2;45.8;1325;53;38.372993;27.197137;13.9;13.9
10.2;14.3;45.7;1325;53;38.368965;27.209613;14;14
10.2;14.4;45.6;1325;53;38.368965;27.209613;14.1;14.1
10.2;14.5;45.5;1325;53;38.372993;27.197137;14.2;14.2
10.2;14.6;45.4;1325;53;38.375365;27.195807;14.3;14.3
10.2;14.7;45.3;1325;53;38.376122;27.191419;14.4;14.4
10.2;14.8;45.2;1325;53;38.380092;27.18481;14.5;14.5
10.2;14.9;45.1;1325;53;38.38074;27.183587;14.6;14.6
10.2;15;45;1325;53;38.384012;27.18084;14.7;14.7
10.2;15.1;44.9;1325;53;38.385114;27.179456;14.8;14.8
10.2;15.2;44.8;1325;53;38.385114;27.179456;14.9;14.9
10.2;15.3;44.7;1325;53;38.384012;27.18084;15;15
10.2;15.4;44.6;1325;53;38.38074;27.183587;15.1;15.1
10.2;15.5;44.5;1325;53;38.380092;27.18481;15.2;15.2
10.2;15.6;44.4;1325;53;38.376122;27.191419;15.3;15.3
10.2;15.7;44.3;1325;53;38.375365;27.195807;15.4;15.4
10.2;15.8;44.2;1325;53;38.372993;27.197137;15.5;15.5
10.2;15.9;44.1;1325;53;38.368965;27.209613;15.6;15.6
10.2;16;44;1325;53;38.368965;27.209613;15.7;15.7
10.2;16.1;43.9;1325;53;38.372993;27.197137;15.8;15.8
10.2;16.2;43.8;1325;53;38.375365;27.195807;15.9;15.9
10.2;16.3;43.7;1325;53;38.376122;27.191419;16;16
10.2;16.4;43.6;1325;53;38.380092;27.18481;16.1;16.1
10.2;16.5;43.5;1325;53;38.38074;27.183587;16.2;16.2
10.2;16.6;43.4;1325;53;38.384012;27.18084;16.3;16.3
10.2;16.7;43.3;1325;53;38.385114;27.179456;16.4;16.4
10.2;16.8;43.2;1325;53;38.385114;27.179456;16.5;16.5
10.2;16.9;43.1;1325;53;38.384012;27.18084;16.6;16.6
10.2;17;43;1325;53;38.38074;27.183587;16.7;16.7
10.2;17.1;42.9;1325;53;38.380092;27.18481;16.8;16.8
10.2;17.2;42.8;1325;53;38.376122;27.191419;16.9;16.9
10.2;17.3;42.7;1325;53;38.375365;27.195807;17;17
10.2;17.4;42.6;1325;53;38.372993;27.197137;17.1;17.1
10.2;17.5;42.5;1325;53;38.368965;27.209613;17.2;17.2
10.2;17.6;42.4;1325;53;38.368965;27.209613;17.3;17.3
10.2;17.7;42.3;1325;53;38.372993;27.197137;17.4;17.4
10.2;17.8;42.2;1325;53;38.375365;27.195807;17.5;17.5
10.2;17.9;42.1;1325;53;38.376122;27.191419;17.6;17.6
10.2;18;42;1325;53;38.380092;27.18481;17.7;17.7
10.2;18.1;41.9;1325;53;38.38074;27.183587;17.8;17.8
10.2;18.2;41.8;1325;53;38.384012;27.18084;17.9;17.9
10.2;18.3;41.7;1325;53;38.385114;27.179456;18;18
10.2;18.4;41.6;1325;53;38.385114;27.179456;18.1;18.1
10.2;18.5;41.5;1325;53;38.384012;27.18084;18.2;18.2
10.2;18.6;41.4;1325;53;38.38074;27.183587;18.3;18.3
10.2;18.7;41.3;1325;53;38.380092;27.18481;18.4;18.4
10.2;18.8;41.2;1325;53;38.376122;27.191419;18.5;18.5
10.2;18.9;41.1;1325;53;38.375365;27.195807;18.6;18.6
10.2;19;41;1325;53;38.372993;27.197137;18.7;18.7
10.2;19.1;40.9;1325;53;38.368965;27.209613;18.8;18.8
10.2;19.2;40.8;1325;53;38.368965;27.209613;18.9;18.9
10.2;19.3;40.7;1325;53;38.372993;27.197137;19;19
10.2;19.4;40.6;1325;53;38.375365;27.195807;19;19
10.2;19.5;40.5;1325;53;38.376122;27.191419;19;19
10.2;19.6;40.4;1325;53;38.380092;27.18481;19;19
10.2;19.7;40.3;1325;53;38.38074;27.183587;19;19
10.2;19.8;40.2;1325;53;38.384012;27.18084;19;19
10.2;19.9;40.1;1325;53;38.385114;27.179456;19;19
10.2;20;40;1325;53;38.385114;27.179456;19;19
10.2;20.1;39.9;1325;53;38.384012;27.18084;19;19
10.2;20.2;39.8;1325;53;38.38074;27.183587;19;19
10.2;20.3;39.7;1325;53;38.380092;27.18481;19;19
10.2;20.4;39.6;1325;53;38.376122;27.191419;19;19
10.2;20.5;39.5;1325;53;38.375365;27.195807;19;19
10.2;20.6;39.4;1325;53;38.372993;27.197137;19;19
10.2;20.7;39.3;1325;53;38.368965;27.209613;19;19
10.2;20.8;39.2;1325;53;38.368965;27.209613;19;19
10.2;20.9;39.1;1325;53;38.372993;27.197137;19;19
10.2;21;39;1325;53;38.375365;27.195807;19;19
10.2;21.1;38.9;1325;53;38.376122;27.191419;19;19
10.2;21.2;38.8;1325;53;38.380092;27.18481;19;19
10.2;21.3;38.7;1325;53;38.38074;27.183587;19;19
10.2;21.4;38.6;1325;53;38.384012;27.18084;19;19
10.2;21.5;38.5;1325;53;38.385114;27.179456;19;19
10.2;21.6;38.4;1325;53;38.385114;27.179456;19;19
10.2;21.7;38.3;1325;53;38.384012;27.18084;19;19
10.2;21.8;38.2;1325;53;38.38074;27.183587;19;19
10.2;21.9;38.1;1325;53;38.380092;27.18481;19;19
10.2;22;38;1325;53;38.376122;27.191419;19;19
10.2;22.1;37.9;1325;53;38.375365;27.195807;19;19
10.2;22.2;37.8;1325;53;38.372993;27.197137;19;19
10.2;22.3;37.7;1325;53;38.368965;27.209613;19;19
10.2;22.4;37.6;1325;53;38.368965;27.209613;19;19
10.2;22.5;37.5;1325;53;38.372993;27.197137;19;19
10.2;22.6;37.4;1325;53;38.375365;27.195807;19;19
10.2;22.7;37.3;1325;53;38.376122;27.191419;19;19
10.2;22.8;37.2;1325;53;38.380092;27.18481;19;19
10.2;22.9;37.1;1325;53;38.38074;27.183587;19;19
10.2;23;37;1325;53;38.384012;27.18084;19;19
10.2;23.1;36.9;1325;53;38.385114;27.179456;19;19
10.2;23.2;36.8;1325;53;38.385114;27.179456;19;19
10.2;23.3;36.7;1325;53;38.384012;27.18084;19;19
10.2;23.4;36.6;1325;53;38.38074;27.183587;19;19
10.2;23.5;36.5;1325;53;38.380092;27.18481;19;19
10.2;23.6;36.4;1325;53;38.376122;27.191419;19;19
10.2;23.7;36.3;1325;53;38.375365;27.195807;19;19
10.2;23.8;36.2;1325;53;38.372993;27.197137;19;19
10.2;23.9;36.1;1325;53;38.368965;27.209613;19;19
10.2;24;36;1325;53;38.368965;27.209613;19;19
10.2;24.1;35.9;1325;53;38.372993;27.197137;19;19
10.2;24.2;35.8;1325;53;38.375365;27.195807;19;19
10.2;24.3;35.7;1325;53;38.376122;27.191419;19;19
10.2;24.4;35.6;1325;53;38.380092;27.18481;19;19
10.2;24.5;35.5;1325;53;38.38074;27.183587;19;19
10.2;24.6;35.4;1325;53;38.384012;27.18084;19;19
10.2;24.7;35.3;1325;53;38.385114;27.179456;19;19
10.2;24.8;35.2;1325;53;38.385114;27.179456;19;19
10.2;24.9;35.1;1325;53;38.384012;27.18084;19;19
10.2;25;35;1325;53;38.38074;27.183587;19;19
10.2;25.1;34.9;1325;53;38.380092;27.18481;19;19
10.2;25.2;34.8;1325;53;38.376122;27.191419;19;19
10.2;25.3;34.7;1325;53;38.375365;27.195807;19;19
10.2;25.4;34.6;1325;53;38.372993;27.197137;19;19
10.2;25.5;34.5;1325;53;38.368965;27.209613;19;19
10.2;25.6;34.4;1325;53;38.368965;27.209613;19;19
10.2;25.7;34.3;1325;53;38.372993;27.197137;19;19
10.2;25.8;34.2;1325;53;38.375365;27.195807;19;19
10.2;25.9;34.1;1325;53;38.376122;27.191419;19;19
10.2;26;34;1325;53;38.380092;27.18481;19;19
10.2;26.1;33.9;1325;53;38.38074;27.183587;19;19
10.2;26.2;33.8;1325;53;38.384012;27.18084;19;19
10.2;26.3;33.7;1325;53;38.385114;27.179456;19;19
10.2;26.4;33.6;1325;53;38.385114;27.179456;19;19
10.2;26.5;33.5;1325;53;38.384012;27.18084;19;19
10.2;26.6;33.4;1325;53;38.38074;27.183587;19;19
10.2;26.7;33.3;1325;53;38.380092;27.18481;19;19
10.2;26.8;33.2;1325;53;38.376122;27.191419;19;19
10.2;26.9;33.1;1325;53;38.375365;27.195807;19;19
10.2;27;33;1325;53;38.372993;27.197137;19;19
10.2;27.1;32.9;1325;53;38.368965;27.209613;19;19
10.2;27.2;32.8;1325;53;38.368965;27.209613;19;19
10.2;27.3;32.7;1325;53;38.372993;27.197137;19;19
10.2;27.4;32.6;1325;53;38.375365;27.195807;19;19
10.2;27.5;32.5;1325;53;38.376122;27.191419;19;19
10.2;27.6;32.4;1325;53;38.380092;27.18481;19;19
10.2;27.7;32.3;1325;53;38.38074;27.183587;19;19
10.2;27.8;32.2;1325;53;38.384012;27.18084;19;19
10.2;27.9;32.1;1325;53;38.385114;27.179456;19;19
10.2;28;32;1325;53;38.385114;27.179456;19;19
10.2;28.1;31.9;1325;53;38.384012;27.18084;19;19
10.2;28.2;31.8;1325;53;38.38074;27.183587;19;19
10.2;28.3;31.7;1325;53;38.380092;27.18481;19;19
10.2;28.4;31.6;1325;53;38.376122;27.191419;19;19
10.2;28.5;31.5;1325;53;38.375365;27.195807;19;19
10.2;28.6;31.4;1325;53;38.372993;27.197137;19;19
10.2;28.7;31.3;1325;53;38.368965;27.209613;19;19
10.2;28.8;31.2;1325;53;38.368965;27.209613;19;19
10.2;28.9;31.1;1325;53;38.372993;27.197137;19;19
10.2;29;31;1325;53;38.375365;27.195807;19;19
10.2;29.1;30.9;1325;53;38.376122;27.191419;19;19
10.2;29.2;30.8;1325;53;38.380092;27.18481;19;19
10.2;29.3;30.7;1325;53;38.38074;27.183587;19;19
10.2;29.4;30.6;1325;53;38.384012;27.18084;19;19
10.2;29.5;30.5;1325;53;38.385114;27.179456;19;19
10.2;29.6;30.4;1325;53;38.385114;27.179456;19;19
10.2;29.7;30.3;1325;53;38.384012;27.18084;19;19
10.2;29.8;30.2;1325;53;38.38074;27.183587;19;19
10.2;29.9;30.1;1325;53;38.380092;27.18481;19;19
10.2;30;30;1325;53;38.376122;27.191419;19;19
10.2;30.1;29.9;1325;53;38.375365;27.195807;19;19
10.2;30.2;29.8;1325;53;38.372993;27.197137;19;19
10.2;30.3;29.7;1325;53;38.368965;27.209613;19;19
10.2;30.4;29.6;1325;53;38.368965;27.209613;19;19
10.2;30.5;29.5;1325;53;38.372993;27.197137;19;19
10.2;30.6;29.4;1325;53;38.375365;27.195807;19;19
10.2;30.7;29.3;1325;53;38.376122;27.191419;19;19
10.2;30.8;29.2;1325;53;38.380092;27.18481;19;19
10.2;30.9;29.1;1325;53;38.38074;27.183587;19;19
10.2;31;29;1325;53;38.384012;27.18084;19;19
10.2;31.1;28.9;1325;53;38.385114;27.179456;19;19
10.2;31.2;28.8;1325;53;38.385114;27.179456;19;19
10.2;31.3;28.7;1325;53;38.384012;27.18084;19;19
10.2;31.4;28.6;1325;53;38.38074;27.183587;19;19
10.2;31.5;28.5;1325;53;38.380092;27.18481;19;19
10.2;31.6;28.4;1325;53;38.376122;27.191419;19;19
10.2;31.7;28.3;1325;53;38.375365;27.195807;19;19
10.2;31.8;28.2;1325;53;38.372993;27.197137;19;19
10.2;31.9;28.1;1325;53;38.368965;27.209613;19;19
10.2;32;28;1325;53;38.368965;27.209613;19;19
10.2;32.1;27.9;1325;53;38.372993;27.197137;19;19
10.2;32.2;27.8;1325;53;38.375365;27.195807;19;19
10.2;32.3;27.7;1325;53;38.376122;27.191419;19;19
10.2;32.4;27.6;1325;53;38.380092;27.18481;19;19
10.2;32.5;27.5;1325;53;38.38074;27.183587;19;19
10.2;32.6;27.4;1325;53;38.384012;27.18084;19;19
10.2;32.7;27.3;1325;53;38.385114;27.179456;19;19
10.2;32.8;27.2;1325;53;38.385114;27.179456;19;19
10.2;32.9;27.1;1325;53;38.384012;27.18084;19;19
10.2;33;27;1325;53;38.38074;27.183587;19;19
10.2;33.1;26.9;1325;53;38.380092;27.18481;19;19
10.2;33.2;26.8;1325;53;38.376122;27.191419;19;19
10.2;33.3;26.7;1325;53;38.375365;27.195807;19;19
10.2;33.4;26.6;1325;53;38.372993;27.197137;19;19
10.2;33.5;26.5;1325;53;38.368965;27.209613;19;19
10.2;33.6;26.4;1325;53;38.368965;27.209613;19;19
10.2;33.7;26.3;1325;53;38.372993;27.197137;19;19
10.2;33.8;26.2;1325;53;38.375365;27.195807;19;19
10.2;33.9;26.1;1325;53;38.376122;27.191419;19;19
10.2;34;26;1325;53;38.380092;27.18481;19;19
10.2;34.1;25.9;1325;53;38.38074;27.183587;19;19
10.2;34.2;25.8;1325;53;38.384012;27.18084;19;19
10.2;34.3;25.7;1300;52;38.385114;27.179456;19;19
10.2;34.4;25.6;1275;51;38.385114;27.179456;19;19
10.2;34.5;25.5;1250;50;38.384012;27.18084;19;19
10.2;34.6;25.4;1225;49;38.38074;27.183587;19;19
10.2;34.7;25.3;1200;48;38.380092;27.18481;19;19
10.2;34.8;25.2;1175;47;38.376122;27.191419;19;19
10.2;34.9;25.1;1150;46;38.375365;27.195807;19;19
10.2;35;25;1125;45;38.372993;27.197137;19;19
10.2;35.1;24.9;1100;44;38.368965;27.209613;19;19
10.2;35.2;24.8;1075;43;38.368965;27.209613;19;19
10.2;35.3;24.7;1050;42;38.372993;27.197137;19;19
10.2;35.4;24.6;1025;41;38.375365;27.195807;19;19
10.2;35.5;24.5;1000;40;38.376122;27.191419;19;19
10.2;35.6;24.4;975;39;38.380092;27.18481;19;19
10.2;35.7;24.3;950;38;38.38074;27.183587;19;19
10.2;35.8;24.2;925;37;38.384012;27.18084;19;19
10.2;35.9;24.1;900;36;38.385114;27.179456;19;19
10.2;36;24;875;35;38.385114;27.179456;19;19
10.2;36.1;23.9;850;34;38.384012;27.18084;19;19
10.2;36.2;23.8;825;33;38.38074;27.183587;19;19
10.2;36.3;23.7;800;32;38.380092;27.18481;19;19
10.2;36.4;23.6;775;31;38.376122;27.191419;19;19
10.2;36.5;23.5;750;30;38.375365;27.195807;19;19
10.2;36.6;23.4;725;29;38.372993;27.197137;19;19
10.2;36.7;23.3;700;28;38.368965;27.209613;19;19
10.2;36.8;23.2;675;27;38.368965;27.209613;19;19
10.2;36.9;23.1;650;26;38.372993;27.197137;19;19
10.2;37;23;625;25;38.375365;27.195807;19;19
10.2;37.1;22.9;600;24;38.376122;27.191419;19;19
10.2;37.2;22.8;575;23;38.380092;27.18481;19;19
10.2;37.3;22.7;550;22;38.38074;27.183587;19;19
10.2;37.4;22.6;525;21;38.384012;27.18084;19;19
10.2;37.5;22.5;500;20;38.385114;27.179456;19;19
10.2;37.6;22.4;500;20;38.385114;27.179456;19;19
10.2;37.7;22.3;500;20;38.384012;27.18084;19;19
10.2;37.8;22.2;500;20;38.38074;27.183587;19;19
10.2;37.9;22.1;500;20;38.380092;27.18481;19;19
10.2;38;22;500;20;38.376122;27.191419;19;19
10.2;38.1;21.9;500;20;38.375365;27.195807;19;19
10.2;38.2;21.8;500;20;38.372993;27.197137;19;19
10.2;38.3;21.7;500;20;38.368965;27.209613;19;19
10.2;38.4;21.6;500;20;38.368965;27.209613;19;19
10.2;38.5;21.5;500;20;38.372993;27.197137;19;19
10.2;38.6;21.4;500;20;38.375365;27.195807;19;19
10.2;38.7;21.3;500;20;38.376122;27.191419;19;19
10.2;38.8;21.2;500;20;38.380092;27.18481;19;19
10.2;38.9;21.1;500;20;38.38074;27.183587;19;19
10.2;39;21;500;20;38.384012;27.18084;19;19
10.2;39.1;20.9;500;20;38.385114;27.179456;19;19
10.2;39.2;20.8;500;20;38.385114;27.179456;19;19
10.2;39.3;20.7;500;20;38.384012;27.18084;19;19
10.2;39.4;20.6;500;20;38.38074;27.183587;19;19
10.2;39.5;20.5;500;20;38.380092;27.18481;19;19
10.2;39.6;20.4;500;20;38.376122;27.191419;19;19
10.2;39.7;20.3;500;20;38.375365;27.195807;19;19
10.2;39.8;20.2;500;20;38.372993;27.197137;19;19
10.2;39.9;20.1;500;20;38.368965;27.209613;19;19
10.2;40;20;500;20;38.368965;27.209613;19;19
10.2;40.1;19.9;500;20;38.372993;27.197137;19;19
10.2;40.2;19.8;500;20;38.375365;27.195807;19;19
10.2;40.3;19.7;500;20;38.376122;27.191419;19;19
10.2;40.4;19.6;500;20;38.380092;27.18481;19;19
10.2;40.5;19.5;500;20;38.38074;27.183587;19;19
10.2;40.6;19.4;500;20;38.384012;27.18084;19;19
10.2;40.7;19.3;500;20;38.385114;27.179456;19;19
10.2;40.8;19.2;500;20;38.385114;27.179456;19;19
10.2;40.9;19.1;500;20;38.384012;27.18084;19;19
10.2;41;19;500;20;38.38074;27.183587;19;19
10.2;41.1;18.9;500;20;38.380092;27.18481;19;19
10.2;41.2;18.8;500;20;38.376122;27.191419;19;19
10.2;41.3;18.7;500;20;38.375365;27.195807;19;19
10.2;41.4;18.6;500;20;38.372993;27.197137;19;19
10.2;41.5;18.5;500;20;38.368965;27.209613;19;19
10.2;41.6;18.4;500;20;38.368965;27.209613;19;19
10.2;41.7;18.3;500;20;38.372993;27.197137;19;19
10.2;41.8;18.2;500;20;38.375365;27.195807;19;19
10.2;41.9;18.1;500;20;38.376122;27.191419;19;19
10.2;42;18;500;20;38.380092;27.18481;19;19
10.2;42.1;17.9;500;20;38.38074;27.183587;19;19
10.2;42.2;17.8;500;20;38.384012;27.18084;19;19
10.2;42.3;17.7;500;20;38.385114;27.179456;19;19
10.2;42.4;17.6;500;20;38.385114;27.179456;19;19
10.2;42.5;17.5;500;20;38.384012;27.18084;19;19
10.2;42.6;17.4;500;20;38.38074;27.183587;19;19
10.2;42.7;17.3;500;20;38.380092;27.18481;19;19
10.2;42.8;17.2;500;20;38.376122;27.191419;19;19
10.2;42.9;17.1;500;20;38.375365;27.195807;19;19
10.2;43;17;500;20;38.372993;27.197137;19;19
10.2;43.1;16.9;500;20;38.368965;27.209613;19;19
10.2;43.2;16.8;500;20;38.368965;27.209613;19;19
10.2;43.3;16.7;500;20;38.372993;27.197137;19;19
10.2;43.4;16.6;500;20;38.375365;27.195807;19;19
10.2;43.5;16.5;500;20;38.376122;27.191419;19;19
10.2;43.6;16.4;500;20;38.380092;27.18481;19;19
10.2;43.7;16.3;500;20;38.38074;27.183587;19;19
10.2;43.8;16.2;500;20;38.384012;27.18084;19;19
